bare_word	source_type_id	source_id	permanent_id
разносклоняемый	2	47407	439131
разносный	2	47408	159595
разнотипный	2	47411	737662
разнохарактерный	2	47413	536692
разноязыкий	2	47415	438291
разноязычный	2	47416	290612
разнузданный	2	47418	913816
разоблачительный	2	47426	508146
разобщённый	2	47430	440781
разогретый	2	47434	638133
разорённый	2	47439	163589
разорительный	2	47441	868731
разочарованный	2	47447	463195
разрежённый	2	47453	400930
разрешимый	2	47454	132285
ракетоносный	2	47459	490749
ракообразный	2	47463	388164
раннеспелый	2	47471	182876
рантовой	2	47473	237969
раскидной	2	47492	327076
раскладной	2	47498	236341
раскованный	2	47508	527696
раскольнический	2	47512	978981
расплывшийся	2	47561	811138
распознаваемый	2	47564	632440
расположенный	2	47565	913722
распорядительный	2	47570	647020
распростёртый	2	47574	662658
распространительный	2	47578	415605
распущенный	2	47587	474186
рассудочный	2	47619	829524
рассчитанный	2	47623	393000
рассыльный	2	47624	843374
рассыпной	2	47625	327089
растерзанный	2	47634	673803
растленный	2	47636	182437
растоптанный	2	47638	384900
расточительный	2	47647	590815
растрёпанный	2	47654	875140
растроганный	2	47655	799242
растяжимый	2	47660	349328
расфранчённый	2	47667	116596
расхлябанный	2	47674	400951
расценочный	2	47678	836943
расшатанный	2	47700	926605
расшивной	2	47704	263534
расщепляющий	2	47713	785777
рационализаторский	2	47719	947277
рационалистический	2	47722	659043
рационалистичный	2	47723	617496
рваческий	2	47731	595488
реабилитационный	2	47735	524239
рёберный	2	47741	606501
ребяческий	2	47744	940599
ребячливый	2	47747	911479
реваншистский	2	47752	340656
ревенный	2	47754	523763
реверсивный	2	47757	593676
ревизионный	2	47759	603310
револьверный	2	47767	512493
регенеративный	2	47778	445142
регистрирующий	2	47784	385796
регрессивный	2	47787	425267
регулировочный	2	47789	526682
редукционный	2	47796	641339
редуцированный	2	47799	416526
резонирующий	2	47811	482653
реконструктивный	2	47828	151652
релейный	2	47837	640757
реликтовый	2	47839	194042
рельсопрокатный	2	47842	113546
ремесленнический	2	47844	998653
рентгенографический	2	47857	260249
репарационный	2	47866	376191
репатриированный	2	47870	293141
репертуарный	2	47874	289253
репетиционный	2	47875	720492
ресничный	2	47884	609751
рессорный	2	47889	763288
реставрационный	2	47890	201016
ретроградный	2	47900	987730
ретроспективный	2	47902	988870
реферативный	2	47908	689144
рефлексологический	2	47911	634166
реформаторский	2	47913	410386
реформистский	2	47916	488156
рецептивный	2	47921	861361
речистый	2	47925	252534
ригористический	2	47934	918306
рисовальный	2	47939	961360
рисоводческий	2	47945	930761
рифлёный	2	47950	612977
рифмованный	2	47951	478985
рогастый	2	47955	150998
роговидный	2	47956	275778
родовитый	2	47965	513905
рожистый	2	47970	187885
розоцветный	2	47978	553726
романический	2	47987	592911
романский	2	47988	978956
ромашковый	2	47990	455769
ромбический	2	47991	427795
ромбовидный	2	47992	458858
ромбоидальный	2	47994	965303
ростовщический	2	48001	951219
ростральный	2	48004	949155
роялистский	2	48016	388499
рудиментарный	2	48026	753571
рудничный	2	48027	933858
рудоносный	2	48028	193872
рудоподъёмник	2	48029	304608
рукастый	2	48032	217100
рунический	2	48045	935930
русоволосый	2	48055	911716
русско-английский	2	48057	992353
рыбоводческий	2	48069	556566
рыбообрабатывающий	2	48071	852937
рысий	2	48082	228792
рябоватый	2	48091	263275
саамский	2	48096	480184
сабельный	2	48098	327398
саврасый	2	48105	415442
саговый	2	48106	412302
садоводческий	2	48108	728238
саксонский	2	48117	741157
салатный	2	48121	853744
салический	2	48124	553390
салотопенный	2	48128	295923
салфеточный	2	48130	510552
самовластный	2	48143	638372
самовозгорающийся	2	48147	663769
самодвижущийся	2	48155	600128
самодействующий	2	48156	753364
самодержавный	2	48158	117967
самодовлеющий	2	48160	221399
самозажигающийся	2	48164	190993
самозаписывающий	2	48166	396789
самозарядный	2	48168	322330
самозваный	2	48171	567556
самокритический	2	48177	941326
самокритичный	2	48178	432327
самоличный	2	48186	271266
самонаводящийся	2	48188	570158
самоокупающийся	2	48199	446018
самоопрокидывающийся	2	48203	868354
самоочевидный	2	48211	892128
самопишущий	2	48213	410143
саморазгружающийся	2	48219	961376
саморегистрирующий	2	48221	187083
саморегулирующий	2	48222	867549
самородный	2	48224	933486
самострельный	2	48226	970124
самоуглублённый	2	48231	945857
самоуправляющийся	2	48235	570801
самоуправный	2	48236	975212
самочинный	2	48242	233238
сангвинический	2	48252	101903
сандаловый	2	48255	536784
санскритский	2	48262	236534
сапной	2	48268	373183
сапфический	2	48270	708054
сардонический	2	48275	934751
саркастичный	2	48279	372247
сафьянный	2	48287	731705
сахаристый	2	48289	928407
сборочный	2	48297	348803
свайный	2	48299	726272
свежевыбеленный	2	48306	263635
свежезамороженный	2	48307	317102
свежеиспечённый	2	48308	881874
свежепросольный	2	48309	664747
свекловодческий	2	48314	913442
свеклосахарный	2	48316	902005
свеклоуборочный	2	48318	562222
свекольный	2	48320	693587
сверлящий	2	48325	254137
сверхдальнобойный	2	48329	764135
сверхкомплектный	2	48331	475819
сверхплановый	2	48332	825687
сверхпроводящий	2	48336	797835
сверхскоростной	2	48337	364399
сверхсметный	2	48338	232480
сверхсрочный	2	48339	707849
сверхчеловеческий	2	48341	487260
сверхчувственный	2	48342	705069
сверхчувствительный	2	48343	672797
сверхштатный	2	48344	187056
светозарный	2	48349	333576
светокопировальный	2	48350	681774
светолюбивый	2	48354	383940
светонепроницаемый	2	48357	347226
светочувствительный	2	48366	228798
свечной	2	48368	863279
свилеватый	2	48373	971513
свиноводческий	2	48378	439694
свободомыслящий	2	48391	158825
своевластный	2	48396	574485
своекорыстный	2	48400	998405
своекоштный	2	48401	226014
сволочной	2	48406	777456
связный	2	48412	269696
связочный	2	48413	699005
святочный	2	48418	706139
священнический	2	48421	174328
сгорбленный	2	48428	929015
сдобренный	2	48434	141977
сдаточный	2	48435	453158
сдвижной	2	48438	920451
сдельный	2	48440	463232
себялюбивый	2	48446	577684
североатлантический	2	48449	609000
седалищный	2	48456	844049
седеющий	2	48459	937964
сейнерный	2	48464	993895
сейсмографический	2	48468	964377
сейсмологический	2	48471	312292
секретарский	2	48478	363358
секреторный	2	48483	394112
сектантский	2	48489	735178
секущий	2	48493	201409
секционный	2	48494	968513
селёдочный	2	48496	332483
селезёночный	2	48497	222287
селекционный	2	48500	613863
селенистый	2	48502	521132
селеновый	2	48504	100727
селитряный	2	48510	579547
сельдяной	2	48513	332955
семасиологический	2	48515	366363
семейственный	2	48518	561152
семеноводческий	2	48522	113119
семеноносный	2	48523	169610
семеричный	2	48524	375265
семерной	2	48525	441030
семестровый	2	48526	709453
семидесятилетний	2	48528	606724
семижильный	2	48529	804912
семикратный	2	48532	930700
семисотлетний	2	48535	879454
семисотый	2	48536	115677
семиструнный	2	48537	418927
семитический	2	48539	220730
семитысячный	2	48542	228523
семиугольный	2	48544	117168
семичасовой	2	48545	577824
сенаторский	2	48550	566247
сенегальский	2	48553	119478
сенокосный	2	48559	547385
сенсуальный	2	48566	234587
сентенциозный	2	48567	610588
сепаратистский	2	48571	606185
сепаратный	2	48572	863737
сербскохорватский	2	48579	210156
сердцевидный	2	48585	229318
серебрённый	2	48589	670756
сереброносный	2	48592	973956
серединный	2	48594	446125
серповидный	2	48600	181713
сессионный	2	48605	829892
сеточный	2	48609	793157
сжиженный	2	48617	352609
сибаритский	2	48623	177281
сиволапый	2	48629	190617
сигарный	2	48631	197842
сигарообразный	2	48632	737878
сизокрылый	2	48642	244069
силиконовый	2	48647	365729
силлабический	2	48651	506275
силосный	2	48655	830991
силурийский	2	48659	741987
символистский	2	48665	676682
симметрический	2	48667	902369
симпатический	2	48670	774835
синдикалистский	2	48678	153633
синдицированный	2	48679	172582
синкопический	2	48687	706640
синкретический	2	48689	213178
синодальный	2	48690	231216
синодский	2	48691	249963
синонимический	2	48695	654333
синонимичный	2	48696	537795
синоптический	2	48698	178812
синусоидальный	2	48704	650336
синхронический	2	48709	259114
систематичный	2	48723	368859
ситный	2	48727	800970
сифилитический	2	48731	435341
сифонный	2	48732	816449
сияющий	2	48733	265333
скабрёзный	2	48736	754527
скаредный	2	48762	718954
скарлатинный	2	48764	374280
скачкообразный	2	48767	627994
скважистый	2	48770	639890
скипидарный	2	48781	465182
скитальческий	2	48784	568128
скифский	2	48785	891216
складный	2	48788	734410
складчатый	2	48789	675902
склерозный	2	48794	605400
склеротический	2	48796	128692
склоняемый	2	48799	638898
сконфуженный	2	48812	434018
скорописный	2	48822	583414
скоропортящийся	2	48825	651943
скоропреходящий	2	48826	438358
скороспелый	2	48828	294186
скорострельный	2	48830	990913
скотоводческий	2	48838	440222
скотопромышленный	2	48840	408271
скудоумный	2	48860	571643
скуловой	2	48861	336576
скуповатый	2	48867	657450
слабовольный	2	48877	693953
слабогрудый	2	48878	457350
слабохарактерный	2	48881	278646
славянофильский	2	48886	354647
сладкозвучный	2	48892	950771
сладкоречивый	2	48893	957749
сланцеватый	2	48899	134727
сланцевый	2	48900	439112
сластолюбивый	2	48905	782626
следуемый	2	48909	926518
слезоточивый	2	48913	831027
слезящийся	2	48914	388465
слепорождённый	2	48916	423258
словацкий	2	48931	533174
словенский	2	48935	111598
словообразовательный	2	48942	580212
слоговой	2	48948	563211
сложносокращённый	2	48950	540140
сложноцветный	2	48951	799590
случной	2	48963	719601
смазочный	2	48970	514987
сменяемый	2	48983	293465
сметливый	2	48988	328380
сметный	2	48989	373818
смолёный	2	48999	576223
смугловатый	2	49005	710897
смуглолицый	2	49006	541015
смушковый	2	49010	833504
смычковый	2	49012	853829
смычный	2	49013	592595
снегоуборочный	2	49022	733285
сновальный	2	49026	919583
соболий	2	49040	444612
собственнический	2	49044	871583
собственноручный	2	49045	924294
совершеннолетний	2	49047	273733
совещательный	2	49053	679812
совиный	2	49055	982640
согласительный	2	49065	291568
соединённый	2	49076	205379
созерцательный	2	49082	339295
созревший	2	49085	299986
соизмеримый	2	49090	214945
сокольничий	2	49096	865439
сократимый	2	49099	498941
сокрушённый	2	49102	370399
солёность	2	49112	304859
сомнамбулический	2	49135	181074
сонорный	2	49142	903772
сообразный	2	49145	150005
сооружаемый	2	49150	366579
соплеменный	2	49153	845445
соподчинённый	2	49157	128442
соприкосновенный	2	49159	473442
сопричастный	2	49161	527000
сопряжённый	2	49163	612541
соразмерный	2	49165	183885
сортировочный	2	49178	793258
сортный	2	49183	495935
сосательный	2	49185	152563
сострадательный	2	49194	672602
состязательный	2	49197	513883
сосудорасширяющий	2	49198	680267
сосудосуживающий	2	49199	575693
сосцевидный	2	49201	710468
сотовидный	2	49208	244360
софистический	2	49219	660915
сохранный	2	49221	198104
социал-демократический	2	49223	419337
сочетательный	2	49229	718048
сочинительный	2	49230	733801
сочувствующий	2	49235	175159
союзнический	2	49238	723277
союзно-республиканский	2	49239	643936
спазматический	2	49240	120704
спаренный	2	49244	330378
спастический	2	49254	820410
спаянный	2	49256	594852
спелеологический	2	49268	761759
спиритический	2	49287	193977
спиритуалистический	2	49290	381511
сплавной	2	49299	572581
сплющенный	2	49309	786252
спондеический	2	49318	166843
спорадический	2	49320	318727
споровый	2	49324	459409
спортсменский	2	49326	317631
спускной	2	49342	376919
сребролюбивый	2	49358	364475
средиземноморский	2	49360	553633
среднеанглийский	2	49361	229003
среднекалиберный	2	49362	771772
средненёбный	2	49363	231878
среднесуточный	2	49364	429443
среднетехнический	2	49365	104791
среднеязычный	2	49366	351290
сродный	2	49373	331330
сросшийся	2	49375	219256
ссудный	2	49384	473857
ссылочный	2	49386	918852
стадиальный	2	49394	885401
станичный	2	49409	844421
станкостроительный	2	49411	761485
староватый	2	49420	111128
старозаветный	2	49422	321742
старообразный	2	49424	464656
старосветский	2	49426	723861
старославянский	2	49427	626921
стачечный	2	49441	754635
стволовой	2	49442	576042
створчатый	2	49444	681689
стеариновый	2	49446	217140
стебельный	2	49447	171621
стекольный	2	49456	820965
стенобитный	2	49457	145046
стереометрический	2	49469	951444
стереоскопический	2	49472	801787
стереотипный	2	49475	592278
стержневой	2	49479	826553
стерлинговый	2	49483	585767
стерляжий	2	49484	267035
стоградусный	2	49498	680441
стоический	2	49500	902833
стократный	2	49504	641895
стоматологический	2	49509	563196
стопорный	2	49515	673626
сторублёвый	2	49520	667093
стоялый	2	49522	323507
страннический	2	49525	983502
стратосферный	2	49533	861810
стреловидный	2	49537	894387
стрельчатый	2	49538	978363
стремянный	2	49540	798597
стручковый	2	49565	892610
студенистый	2	49568	555790
субарктический	2	49585	779145
субтильный	2	49598	843737
суглинистый	2	49606	462518
сугубый	2	49608	700224
суданский	2	49611	828373
судоремонтный	2	49622	109825
судоходный	2	49626	574182
сукновальный	2	49634	345531
сулемовый	2	49639	177995
сумасбродный	2	49646	831808
суматошливый	2	49647	401148
сумчатый	2	49653	467406
супесчаный	2	49661	717678
суповой	2	49664	948132
суррогатный	2	49672	384418
сусальный	2	49675	954070
сутяжнический	2	49680	530455
сухолюбивый	2	49691	503099
сухорукий	2	49693	459148
сучёный	2	49699	100877
сучковатый	2	49700	959540
сушильный	2	49703	448588
сфабрикованный	2	49707	105168
сфероидальный	2	49711	113056
схематический	2	49719	968840
схематичный	2	49721	776864
схизматический	2	49724	238887
схоластический	2	49732	289393
схоластичный	2	49733	357580
сценичный	2	49736	155919
сцепной	2	49741	353461
счётно-вычислительный	2	49746	613812
счетоводный	2	49747	385642
съездовский	2	49757	779651
сырный	2	49767	821091
сыроваренный	2	49770	179855
табличный	2	49788	997932
таборный	2	49789	142712
табунный	2	49790	147512
таврёный	2	49793	492517
тавтологический	2	49796	523445
тазобедренный	2	49799	377963
тайнобрачный	2	49801	717648
такой-сякой	2	49806	962074
таксомоторный	2	49812	469041
талмудистский	2	49819	182544
талмудический	2	49820	213884
тальковый	2	49823	818441
тангенциальный	2	49835	914659
танзанийский	2	49838	305962
тараканий	2	49854	362551
твердоватый	2	49876	684260
твердолобый	2	49877	689821
творожистый	2	49879	802077
творожный	2	49881	293678
тевтонский	2	49888	753117
текинский	2	49893	906910
текстовой	2	49897	920078
текстуальный	2	49899	779218
телеметрический	2	49913	551858
телеологический	2	49918	676581
телескопический	2	49922	692770
телескопный	2	49924	931702
телетайпный	2	49928	867704
телеуправляемый	2	49931	461486
теменной	2	49946	456441
тёмно-красный	2	49949	228663
темперированный	2	49953	612260
тенденциозный	2	49957	451335
тенелюбивый	2	49958	512065
теноровый	2	49963	374951
теократический	2	49966	590670
теоретичный	2	49969	336615
тепличный	2	49971	443531
тепловатый	2	49972	816942
теплокровные	2	49974	257368
теплокровный	2	49975	813060
теплолюбивый	2	49976	347275
теплонепроницаемый	2	49978	790003
теплопроводный	2	49983	338749
увлекающийся	2	49985	896483
увлечённый	2	49987	140290
увулярный	2	49993	524205
углеродистый	2	50003	435732
угломерный	2	50006	120908
угнетательский	2	50009	308414
угнетающий	2	50010	315452
уготованный	2	50021	323439
угреватый	2	50023	728144
угрожаемый	2	50024	491268
удалой	2	50029	835762
ударенный	2	50030	860516
удесятерённый	2	50035	237712
удмуртский	2	50047	126151
удобоваримый	2	50049	720150
удобоисполнимый	2	50050	599034
удобопонятный	2	50051	907581
удобопроизносимый	2	50052	948655
удобочитаемый	2	50053	815736
удовлетворённый	2	50056	366468
уживчивый	2	50075	995758
узковатый	2	50078	562810
узковедомственный	2	50079	208992
узкогорлый	2	50080	407846
узкогрудый	2	50081	955707
узкоколейный	2	50082	164302
узколистный	2	50083	426444
узколобый	2	50084	201885
уйгурский	2	50092	360528
укомплектованный	2	50105	104607
укоренившийся	2	50108	106752
укрепляющее	2	50114	401390
уксуснокислый	2	50121	688652
уланский	2	50128	851253
ультимативный	2	50135	967275
ультракороткий	2	50137	746372
ультралевый	2	50138	954402
ультрамариновый	2	50140	892986
ультраправый	2	50142	911795
ультрасовременный	2	50143	690568
умалишённый	2	50145	108560
умильный	2	50160	653682
уморительный	2	50178	786158
умывальный	2	50183	465384
униполярный	2	50201	453699
уничижительный	2	50205	521845
уничтожающий	2	50206	443681
упадочнический	2	50212	128677
упадочный	2	50214	137750
упаковочный	2	50215	426737
употребительный	2	50228	374232
упряжной	2	50242	514010
уравнительный	2	50248	261925
уравновешенный	2	50250	289921
уремический	2	50264	623175
уродский	2	50273	992273
урологический	2	50276	336827
урочный	2	50279	624397
усидчивый	2	50288	241911
усилительный	2	50289	195955
ускорительный	2	50291	146509
усложнённый	2	50297	362996
усовершенствованный	2	50305	676699
успевающий	2	50307	508355
успокаивающий	2	50310	537080
установочный	2	50314	619173
устарелый	2	50318	673303
устричный	2	50323	951570
уступительный	2	50325	679686
уступообразный	2	50326	490792
уступчатый	2	50327	848454
усыновлённый	2	50333	340691
утеплённый	2	50339	384158
утёсистый	2	50342	535374
утопический	2	50361	236711
уточный	2	50362	778125
утрированный	2	50369	460458
утроенный	2	50372	180783
ухабистый	2	50386	580441
ухарский	2	50387	654231
Ааронов	2	50391	441257
аароновский	2	50397	284278
абаканский	2	50401	663068
аббатский	2	50404	601841
аббревиатурный	2	50405	669780
абверовский	2	50409	718366
аберрационный	2	50410	726776
аберрантный	2	50411	936789
абзацный	2	50415	154173
абитуриентный	2	50418	709266
аболиционистский	2	50420	774937
абонентный	2	50421	938644
абонентский	2	50422	697425
абордажный	2	50423	122818
абрикосный	2	50429	992029
абсорбируемый	2	50441	649199
абсорбтивный	2	50442	982980
абсорбционный	2	50443	103772
автоматичный	2	50459	378095
агрегатный	2	50466	222471
аццкий	2	50474	601806
мефистофельский	2	50476	113018
инфернальный	2	50477	702268
адъютантский	2	50478	908769
аистиный	2	50488	674209
айсберговый	2	50492	571196
аквариумный	2	50498	932583
акробатский	2	50502	780811
аксиоматический	2	50504	360826
активизированный	2	50508	629035
активационный	2	50511	427002
аллергенный	2	50517	168015
аллюзивный	2	50520	615274
альбомный	2	50525	996499
аляскинский	2	50530	858342
амстердамский	2	50541	232714
аналоговый	2	50545	188121
анархиствующий	2	50549	361444
анархистский	2	50550	381889
ангинный	2	50553	891593
ангинозный	2	50554	791041
ангольский	2	50562	823450
антибиотический	2	50567	853906
апатический	2	50573	726382
апельсинный	2	50576	730222
аргументный	2	50587	110000
аргументированный	2	50588	844963
арендаторский	2	50595	474588
арканный	2	50608	554259
ароматизированный	2	50611	809285
арсенальный	2	50617	870635
архивированный	2	50627	370066
архиепископский	2	50633	997148
аскетичный	2	50634	421482
ассистентский	2	50637	590607
астрологический	2	50644	277926
атлетичный	2	50647	834036
багорный	2	50662	658928
базисный	2	50666	495256
баковый	2	50670	686646
барнаульский	2	50686	457719
барьерный	2	50688	626858
басурманский	2	50690	455964
бахчевой	2	50692	731871
безбашенный	2	50693	819106
бедняцкий	2	50703	475302
берложный	2	50729	857665
бернский	2	50731	884738
концевой	2	50736	401589
оконечный	2	50737	541006
обеспокоенный	2	50744	516959
антигуманный	2	50754	101835
человеконенавистнический	2	50755	650981
бечёвочный	2	50756	518627
взбесившийся	2	50768	251002
библиотекарский	2	50769	166017
бизнесменский	2	50772	485236
билетный	2	50773	525667
битовый	2	50780	827728
благословлённый	2	50802	587654
близенек	2	50815	617467
близкородственный	2	50816	675869
близнецовый	2	50817	683924
близстоящий	2	50818	963878
блистающий	2	50824	560053
блондинистый	2	50827	753038
блохастый	2	50828	286125
блошиный	2	50830	744318
блюзовый	2	50833	774652
богемский	2	50837	790204
родительный	2	50845	206193
бойцовский	2	50848	988729
тяжелобомбардировочный	2	50868	566724
бомжеватый	2	50870	724278
боровой	2	50879	123047
борцовский	2	50883	389355
босанский	2	50894	149056
братов	2	50907	899692
брелочный	2	50920	121232
бригадирский	2	50930	237264
бруклинский	2	50952	501860
бубличный	2	50961	461890
буйствующий	2	50965	423148
разбуянившийся	2	50966	997982
булавочный	2	50972	882700
бурский	2	50982	296417
буревой	2	50986	677758
бухой	2	50991	762091
бытийный	2	50998	751670
бычачий	2	51000	349459
бюрократичный	2	51004	931288
заварной	2	51024	351370
вассальный	2	51030	418673
вахтовый	2	51035	453081
веерный	2	51041	158793
венценосный	2	51047	388158
подвенечный	2	51048	733748
увенчанный	2	51049	990398
веничный	2	51051	568154
веретённый	2	51054	667247
ветеранский	2	51068	412852
вечевой	2	51073	771517
вечериночный	2	51076	301838
широковещательный	2	51084	775443
вещательный	2	51089	526508
волнительный	2	51090	945345
повзрослевший	2	51097	195833
вильнюсский	2	51111	394202
винительный	2	51114	840687
вирусологический	2	51120	702222
антивирусный	2	51121	175826
владивостокский	2	51153	918060
владикавказский	2	51155	247041
властительный	2	51157	423934
безвластный	2	51158	962578
внедорожный	2	51160	226217
добрачный	2	51161	359608
внучатный	2	51166	695086
водо-водяной	2	51174	457258
водоплавающий	2	51175	332523
водородистый	2	51176	841534
военно-полевой	2	51178	321994
невоздержанный	2	51184	320559
полувоздушный	2	51186	416636
воловий	2	51194	180463
волоконный	2	51205	964345
волков	2	51208	531215
вопросный	2	51221	236833
воссоединительный	2	51239	301473
восставший	2	51242	180068
врачующий	2	51246	563253
всесветный	2	51250	668291
вузовский	2	51255	159649
вульгаризаторский	2	51261	819557
выделенный	2	51268	156023
выживший	2	51271	967772
проигрышный	2	51284	377159
выигравший	2	51285	941178
проигравший	2	51286	800517
безвыигрышный	2	51287	762029
долгоиграющий	2	51288	941461
игристый	2	51289	966053
розыгрышный	2	51290	169223
вымирающий	2	51314	793682
выпускающий	2	51325	274310
поставленный	2	51338	677865
выступающий	2	51342	333848
натёртый	2	51348	769334
растёртый	2	51349	108953
перетёртый	2	51350	301583
стирательный	2	51351	374106
стираный	2	51352	618574
вязовый	2	51375	603093
засасывающий	2	51378	419363
крупногабаритный	2	51380	451202
гадский	2	51382	487391
гадальный	2	51384	266877
негаданный	2	51385	980944
гайконарезной	2	51392	675980
галерный	2	51395	134749
галочий	2	51397	595461
галлюцинаторный	2	51400	358934
галстучный	2	51403	784220
гектарный	2	51413	423941
гелиевый	2	51414	405146
трансгенный	2	51418	602469
восточногерманский	2	51428	752449
германофильский	2	51429	923631
германофобский	2	51430	711697
прогерманский	2	51431	344295
героиновый	2	51436	267962
приспосабливающийся	2	51447	774523
огроменный	2	51453	395249
гималайский	2	51454	266716
глицериновый	2	51476	182674
глобусный	2	51480	756321
глоточный	2	51486	908169
заглоточный	2	51488	787937
надглоточный	2	51489	975845
окологлоточный	2	51490	729192
поглотительный	2	51491	947231
беспроглядный	2	51513	842741
верхоглядский	2	51514	432623
приглядный	2	51515	207483
гнездовой	2	51544	730571
плесневелый	2	51546	912454
говнистый	2	51562	367697
голевой	2	51570	267142
гонконгский	2	51578	232652
гонорейный	2	51581	375104
горский	2	51588	585838
внегородской	2	51594	413193
внутригородской	2	51595	644666
городошный	2	51596	388396
градский	2	51597	415720
огороднический	2	51598	961917
огородничий	2	51599	558430
перегородочный	2	51600	667875
подгородный	2	51601	199519
загороженный	2	51602	289351
отгороженный	2	51603	789076
горшочный	2	51607	685011
обжигающий	2	51609	721314
господарский	2	51610	757675
Господень	2	51613	241058
грабельный	2	51624	454747
грабленый	2	51625	485099
гражданственный	2	51639	510069
общегражданский	2	51640	391004
гранитовый	2	51641	561317
граничный	2	51642	879013
маркграфский	2	51648	520893
гренландский	2	51662	258045
недогреть	2	51664	782103
гривистый	2	51671	622414
устрашающий	2	51675	546722
грязелечебный	2	51700	412808
грязнейший	2	51701	325128
грязненький	2	51702	399497
грязнущий	2	51703	849295
вице-губернаторский	2	51713	998884
генерал-губернаторский	2	51714	332951
гуртовой	2	51727	396108
поддавки	2	51731	585939
давильный	2	51737	364414
давленный	2	51738	970914
отдавленный	2	51739	619694
раздавленный	2	51740	980656
наддверный	2	51788	412502
дебильный	2	51800	615306
дебютный	2	51801	384162
дегтевой	2	51812	440793
дегтярный	2	51813	530047
декретный	2	51823	420963
древеснослоистый	2	51844	828621
древесноугольный	2	51846	483950
древесноуксусный	2	51847	136597
древесноуксуснокислый	2	51848	462336
древоподобный	2	51854	629272
дровокольный	2	51857	125293
дерзостный	2	51864	960483
десятиричный	2	51875	138384
детекторный	2	51881	855816
деланый	2	51888	378642
дисковидный	2	51903	324363
дискриминационный	2	51905	318857
предобрый	2	51911	498902
догматичный	2	51914	405011
дозированный	2	51915	996936
доказанный	2	51922	869114
приставучий	2	51927	811561
домкратный	2	51933	100279
дорожечный	2	51942	801760
труднодоступный	2	51944	620563
дочерин	2	51946	510646
дробовой	2	51954	549102
дружинный	2	51960	509227
дубильный	2	51979	237016
дуговой	2	51980	478719
думный	2	51983	681939
дуэльный	2	52005	102773
дынный	2	52007	394448
дырочный	2	52009	903239
дятловый	2	52015	394337
евнухоидный	2	52018	438340
древнеегипетский	2	52035	421357
ежевичный	2	52040	937546
объездной	2	52043	619763
объезженный	2	52044	465190
разъезженный	2	52045	781262
екатеринбуржский	2	52046	698961
енотовый	2	52053	634194
енотовидный	2	52054	686485
ефрейторский	2	52071	166331
жабий	2	52073	934147
жалостный	2	52080	224309
жалованный	2	52081	476917
жальный	2	52083	965949
жалящий	2	52084	714303
жаровой	2	52088	319929
зажаренный	2	52091	480426
поджаренный	2	52092	971802
недожаренный	2	52093	625833
жаренный	2	52115	763443
нежеланный	2	52146	118417
железосодержащий	2	52149	692990
жеребячий	2	52156	999299
живущий	2	52168	427723
разжиревший	2	52175	558437
забастовочный	2	52206	350560
забвытый	2	52207	545420
заверенный	2	52208	722996
завидущий	2	52212	470005
заговорённый	2	52216	592241
загонный	2	52218	245668
залоговый	2	52236	545536
заменённый	2	52238	247362
замораживающий	2	52246	118031
замораживаемый	2	52247	133084
замораживавший	2	52248	563687
заёмный	2	52250	801204
запертый	2	52259	286171
пуганый	2	52264	546448
заряженный	2	52267	220773
заседательский	2	52271	844492
заседельный	2	52272	765251
затворный	2	52281	224893
заявленный	2	52288	348624
звательный	2	52291	672831
звёздчатый	2	52296	965809
землеройный	2	52317	411786
землевладельческий	2	52322	856521
злаковый	2	52332	112716
беззнаковый	2	52340	860228
ознакомительный	2	52342	773894
достославный	2	52345	686786
зобатый	2	52354	861640
зобный	2	52355	320335
зрачковый	2	52359	374858
зрелищный	2	52362	338527
зубровый	2	52381	266044
ивритский	2	52384	234346
идишский	2	52392	567528
изгнанный	2	52418	592166
износостойкий	2	52421	411393
изотопный	2	52431	668720
изотопический	2	52432	692895
изыскательный	2	52436	125893
иловый	2	52440	610168
имиджевый	2	52445	414093
иммигрантский	2	52446	651530
именительный	2	52449	774987
индексный	2	52454	957611
инерционный	2	52460	175383
интервальный	2	52474	926314
инфляционный	2	52481	352431
испытательский	2	52505	764879
исследованный	2	52508	949349
исчезающий	2	52520	887067
италийский	2	52522	266467
иудаистский	2	52530	955773
кабаний	2	52534	202718
кабачковый	2	52537	974320
кадильный	2	52542	486132
каирский	2	52548	915239
калибровочный	2	52560	315177
камбоджийский	2	52571	233819
канальный	2	52580	177537
канатный	2	52582	464021
канзасский	2	52585	373686
каплевидный	2	52593	661693
кардинальский	2	52597	620441
кармический	2	52598	925220
карусельный	2	52604	711846
катушечный	2	52657	995863
низкокачественный	2	52660	356556
кашеобразный	2	52662	787145
кенгуровый	2	52684	423333
килевидный	2	52699	707038
килевой	2	52700	109342
кистевой	2	52721	283133
китобойный	2	52725	488608
китовый	2	52726	355219
китоловный	2	52728	104382
ханьский	2	52734	996195
клеверный	2	52744	363561
клееварений	2	52773	733070
клеевой	2	52774	909558
склеивающий	2	52775	926172
прилипающий	2	52776	810342
клопиный	2	52791	604805
клоунский	2	52793	616852
кинжный	2	52801	316797
кнопочный	2	52804	472432
княжий	2	52805	228796
коалиционный	2	52810	700147
кобылий	2	52812	990637
подкованный	2	52814	803649
ковёрный	2	52816	739532
ковродельческий	2	52825	851726
ковроткацкий	2	52828	929779
подковёрный	2	52829	616624
кодированный	2	52831	595383
козырный	2	52841	300022
коечный	2	52847	457807
колодочный	2	52866	160712
колодный	2	52867	366568
